"TimeID","Reg date","Provider URN","Provider type","Provider name","Authority code","Authority name","Registered places"
294,1995-06-08,"301216","Childminder","REDACTED","E08000004","Oldham",6
294,1995-06-08,"306582","Childminder","REDACTED","E08000007","Stockport",6
293,1995-05-24,"301246","Childminder","REDACTED","E08000004","Oldham",12
293,1995-05-24,"318353","Childminder","REDACTED","E08000009","Trafford",6
293,1995-05-24,"511463","Childcare - Non-Domestic","WASP Guild Hall","E08000006","Salford",52
293,1995-05-19,"322860","Childminder","REDACTED","E08000010","Wigan",6
293,1995-05-18,"306665","Childminder","REDACTED","E08000003","Manchester",6
293,1995-05-15,"322684","Childminder","REDACTED","E08000010","Wigan",6
293,1995-05-02,"500114","Childcare - Non-Domestic","Kiddiwinks Day Nursery","E08000003","Manchester",52
293,1995-05-01,"307497","Childcare - Non-Domestic","Fledglings Ltd Worsley","E08000006","Salford",120
292,1995-04-30,"316785","Childcare - Non-Domestic","All Saints Before & After School Club","E08000002","Bury",48
292,1995-04-24,"318347","Childminder","REDACTED","E08000009","Trafford",6
292,1995-04-14,"500356","Childminder","REDACTED","E08000003","Manchester",6
292,1995-04-04,"306541","Childminder","REDACTED","E08000007","Stockport",6
291,1995-03-23,"500119","Childcare - Non-Domestic","King David Nursery","E08000003","Manchester",134
291,1995-03-03,"315854","Childminder","REDACTED","E08000001","Bolton",12
291,1995-03-03,"316465","Childcare - Non-Domestic","The Shutters Village Day Nursery","E08000005","Rochdale",54
291,1995-03-02,"316114","Childminder","REDACTED","E08000005","Rochdale",6
291,1995-03-02,"500346","Childminder","REDACTED","E08000003","Manchester",6
290,1995-02-28,"500248","Childminder","REDACTED","E08000003","Manchester",12
290,1995-02-23,"311917","Childminder","REDACTED","E08000008","Tameside",6
290,1995-02-15,"316546","Childminder","REDACTED","E08000002","Bury",6
290,1995-02-10,"307384","Childminder","REDACTED","E08000006","Salford",6
290,1995-02-03,"318338","Childminder","REDACTED","E08000009","Trafford",6
289,1995-01-30,"316451","Childcare - Non-Domestic","Daisy Chains Ltd","E08000005","Rochdale",45
289,1995-01-20,"322762","Childminder","REDACTED","E08000010","Wigan",0
289,1995-01-16,"307344","Childminder","REDACTED","E08000006","Salford",12
289,1995-01-09,"316748","Childcare - Non-Domestic","Unsworth Nursery","E08000002","Bury",20
289,1995-01-05,"316061","Childminder","REDACTED","E08000005","Rochdale",6
289,1995-01-01,"501482","Childcare - Non-Domestic","Little Cherubs After School Club","E08000007","Stockport",45
288,1994-12-15,"306666","Childminder","REDACTED","E08000007","Stockport",12
288,1994-12-15,"312065","Childminder","REDACTED","E08000008","Tameside",6
288,1994-12-13,"315495","Childminder","REDACTED","E08000001","Bolton",6
288,1994-12-12,"511725","Childcare - Non-Domestic","Butterflies","E08000004","Oldham",62
288,1994-12-07,"301041","Childcare - Non-Domestic","Rainbow Kabin Pre-School","E08000004","Oldham",16
287,1994-11-29,"500344","Childminder","REDACTED","E08000003","Manchester",6
287,1994-11-18,"500479","Childminder","REDACTED","E08000003","Manchester",6
287,1994-11-16,"500181","Childcare - Non-Domestic","Slade Lane Neighbourhood Centre","E08000003","Manchester",12
287,1994-11-15,"307211","Childminder","REDACTED","E08000006","Salford",6
287,1994-11-03,"318334","Childminder","REDACTED","E08000009","Trafford",6
287,1994-11-01,"315992","Childcare - Non-Domestic","Egerton & Walmsley Playgroup/Pre-School","E08000001","Bolton",40
286,1994-10-26,"312265","Childminder","REDACTED","E08000008","Tameside",6
286,1994-10-19,"316484","Childminder","REDACTED","E08000002","Bury",6
286,1994-10-18,"504898","Childminder","REDACTED","E08000006","Salford",6
286,1994-10-13,"508059","Childcare - Non-Domestic","Buckies Out Of School Club","E08000004","Oldham",30
286,1994-10-05,"306678","Childminder","REDACTED","E08000007","Stockport",6
285,1994-09-16,"500539","Childminder","REDACTED","E08000003","Manchester",6
285,1994-09-13,"505088","Childminder","REDACTED","E08000004","Oldham",6
284,1994-08-30,"310364","Childcare - Non-Domestic","Alphabets Private Day Nursery","E08000009","Trafford",49
284,1994-08-25,"316076","Childminder","REDACTED","E08000005","Rochdale",6
284,1994-08-24,"306687","Childminder","REDACTED","E08000007","Stockport",6
284,1994-08-24,"318331","Childminder","REDACTED","E08000009","Trafford",6
284,1994-08-19,"504910","Childminder","REDACTED","E08000001","Bolton",6
284,1994-08-12,"318131","Childcare - Non-Domestic","You & Me. Altrincham CofE (Aided) Primary School","E08000009","Trafford",40
284,1994-08-05,"318328","Childminder","REDACTED","E08000009","Trafford",6
284,1994-08-01,"312312","Childcare - Non-Domestic","Rocking Horse Private Day Nursery Limited","E08000008","Tameside",106
283,1994-07-07,"307005","Childminder","REDACTED","E08000007","Stockport",6
282,1994-06-27,"306919","Childminder","REDACTED","E08000007","Stockport",6
282,1994-06-25,"318327","Childminder","REDACTED","E08000009","Trafford",0
282,1994-06-24,"500492","Childminder","REDACTED","E08000003","Manchester",6
282,1994-06-20,"316479","Childminder","REDACTED","E08000002","Bury",6
282,1994-06-20,"322613","Childminder","REDACTED","E08000010","Wigan",6
282,1994-06-14,"510175","Childminder","REDACTED","E08000004","Oldham",12
282,1994-06-09,"312013","Childminder","REDACTED","E08000008","Tameside",6
282,1994-06-01,"306733","Childminder","REDACTED","E08000007","Stockport",6
281,1994-05-27,"301344","Childminder","REDACTED","E08000004","Oldham",6
281,1994-05-25,"322983","Childcare - Non-Domestic","ABC Private Day Nursery","E08000010","Wigan",48
281,1994-05-25,"307458","Childcare - Non-Domestic","Habonim Nursery","E08000006","Salford",78
281,1994-05-19,"306640","Childminder","REDACTED","E08000007","Stockport",6
281,1994-05-18,"322673","Childminder","REDACTED","E08000010","Wigan",6
281,1994-05-16,"316471","Childminder","REDACTED","E08000002","Bury",6
281,1994-05-10,"316777","Childcare - Non-Domestic","Oscar","E08000002","Bury",56
280,1994-04-28,"316063","Childminder","REDACTED","E08000005","Rochdale",0
280,1994-04-26,"500516","Childminder","REDACTED","E08000003","Manchester",6
280,1994-04-11,"323008","Childcare - Non-Domestic","Twist Lane Nursery","E08000010","Wigan",34
280,1994-04-08,"508105","Childcare - Non-Domestic","Teddies Day Nursery","E08000004","Oldham",56
280,1994-04-07,"316846","Childcare - Non-Domestic","Footsteps St. Andrew's Church Playgroup","E08000002","Bury",26
279,1994-03-30,"316141","Childminder","REDACTED","E08000005","Rochdale",15
279,1994-03-30,"316385","Childcare - Non-Domestic","Stay and Play","E08000005","Rochdale",48
279,1994-03-24,"500241","Childminder","REDACTED","E08000003","Manchester",6
279,1994-03-23,"500307","Childminder","REDACTED","E08000003","Manchester",6
279,1994-03-22,"500134","Childcare - Non-Domestic","Openshaw Early Learners","E08000003","Manchester",34
279,1994-03-09,"322590","Childminder","REDACTED","E08000010","Wigan",6
277,1994-01-04,"318314","Childminder","REDACTED","E08000009","Trafford",6
277,1994-01-01,"962265","Childcare - Non-Domestic","Shaw Rascals","E08000004","Oldham",48
276,1993-12-29,"315735","Childminder","REDACTED","E08000001","Bolton",6
276,1993-12-12,"511126","Childcare - Non-Domestic","Baytree Park Private Day Nursery","E08000004","Oldham",80
275,1993-11-25,"500236","Childminder","REDACTED","E08000003","Manchester",6
275,1993-11-19,"501117","Childminder","REDACTED","E08000005","Rochdale",12
275,1993-11-09,"318306","Childminder","REDACTED","E08000009","Trafford",6
275,1993-11-04,"316072","Childminder","REDACTED","E08000005","Rochdale",6
274,1993-10-26,"504959","Childminder","REDACTED","E08000004","Oldham",6
274,1993-10-12,"306568","Childminder","REDACTED","E08000007","Stockport",0
274,1993-10-07,"301244","Childminder","REDACTED","E08000004","Oldham",6
274,1993-10-01,"306704","Childminder","REDACTED","E08000007","Stockport",0
273,1993-09-24,"505021","Childminder","REDACTED","E08000004","Oldham",0
273,1993-09-22,"500530","Childminder","REDACTED","E08000003","Manchester",12
273,1993-09-14,"307140","Childcare - Non-Domestic","Fledglings Pre School Nursery","E08000007","Stockport",47
272,1993-08-31,"316589","Childminder","REDACTED","E08000002","Bury",6
272,1993-08-28,"318299","Childminder","REDACTED","E08000009","Trafford",12
272,1993-08-24,"315796","Childminder","REDACTED","E08000001","Bolton",6
272,1993-08-19,"318297","Childminder","REDACTED","E08000009","Trafford",12
272,1993-08-02,"504945","Childminder","REDACTED","E08000004","Oldham",6
272,1993-08-01,"312382","Childcare - Non-Domestic","Wise Owl Club","E08000008","Tameside",80
271,1993-07-30,"500397","Childminder","REDACTED","E08000003","Manchester",6
271,1993-07-29,"316480","Childminder","REDACTED","E08000002","Bury",12
270,1993-06-25,"500027","Childcare - Non-Domestic","Bristowe Street Playgroup","E08000003","Manchester",17
270,1993-06-23,"500314","Childminder","REDACTED","E08000003","Manchester",6
270,1993-06-16,"316577","Childminder","REDACTED","E08000002","Bury",12
270,1993-06-05,"500166","Childcare - Non-Domestic","Busy Bees Day Nursery at  Manchester Fallowfield","E08000003","Manchester",84
270,1993-06-04,"500557","Childminder","REDACTED","E08000003","Manchester",6
269,1993-05-18,"316397","Childcare - Non-Domestic","ButtonsnBows Pre School","E08000005","Rochdale",21
269,1993-05-17,"307137","Childcare - Non-Domestic","Elm Road Pre-School","E08000007","Stockport",24
269,1993-05-11,"312289","Childminder","REDACTED","E08000008","Tameside",6
268,1993-04-28,"307411","Childminder","REDACTED","E08000006","Salford",6
268,1993-04-22,"315731","Childminder","REDACTED","E08000001","Bolton",6
268,1993-04-19,"500280","Childminder","REDACTED","E08000003","Manchester",6
268,1993-04-13,"316622","Childminder","REDACTED","E08000002","Bury",6
268,1993-04-08,"316754","Childcare - Non-Domestic","Bury and Whitefield Jewish Private Nursery","E08000002","Bury",56
268,1993-04-07,"500255","Childminder","REDACTED","E08000003","Manchester",6
268,1993-04-05,"316317","Childcare - Non-Domestic","Hopwood Hall College Nursery","E08000005","Rochdale",30
268,1993-04-01,"306751","Childminder","REDACTED","E08000007","Stockport",6
268,1993-04-01,"307054","Childminder","REDACTED","E08000007","Stockport",6
267,1993-03-30,"301360","Childminder","REDACTED","E08000004","Oldham",6
267,1993-03-30,"500261","Childminder","REDACTED","E08000003","Manchester",3
267,1993-03-26,"301476","Childminder","REDACTED","E08000004","Oldham",6
267,1993-03-23,"500379","Childminder","REDACTED","E08000003","Manchester",6
267,1993-03-16,"306623","Childminder","REDACTED","E08000007","Stockport",6
267,1993-03-06,"500500","Childminder","REDACTED","E08000003","Manchester",6
267,1993-03-03,"306924","Childminder","REDACTED","E08000007","Stockport",12
267,1993-03-01,"501367","Childminder","REDACTED","E08000007","Stockport",6
266,1993-02-23,"500211","Childcare - Non-Domestic","The Vine Playgroup","E08000003","Manchester",24
266,1993-02-17,"500296","Childminder","REDACTED","E08000003","Manchester",6
266,1993-02-14,"505087","Childminder","REDACTED","E08000004","Oldham",6
266,1993-02-12,"322784","Childminder","REDACTED","E08000010","Wigan",6
266,1993-02-09,"307093","Childminder","REDACTED","E08000007","Stockport",6
266,1993-02-09,"500448","Childcare - Domestic","REDACTED","E08000003","Manchester",17
266,1993-02-05,"310327","Childminder","REDACTED","E08000009","Trafford",6
266,1993-02-02,"301275","Childminder","REDACTED","E08000004","Oldham",6
265,1993-01-29,"306707","Childminder","REDACTED","E08000007","Stockport",6
265,1993-01-27,"316555","Childminder","REDACTED","E08000002","Bury",6
265,1993-01-20,"500147","Childcare - Non-Domestic","Moston Methodist Church","E08000003","Manchester",24
265,1993-01-18,"316057","Childminder","REDACTED","E08000005","Rochdale",6
265,1993-01-06,"500186","Childcare - Non-Domestic","St Wilfrids","E08000003","Manchester",20
265,1993-01-01,"960739","Childminder","REDACTED","E08000005","Rochdale",6
264,1992-12-23,"307295","Childminder","REDACTED","E08000006","Salford",6
264,1992-12-21,"500541","Childminder","REDACTED","E08000003","Manchester",6
264,1992-12-18,"500288","Childminder","REDACTED","E08000003","Manchester",6
264,1992-12-12,"301009","Childcare - Non-Domestic","Little Clovers Day Nursery","E08000004","Oldham",24
264,1992-12-12,"508061","Childcare - Non-Domestic","Leesfield Pre-School Group","E08000004","Oldham",36
264,1992-12-11,"500476","Childminder","REDACTED","E08000003","Manchester",6
264,1992-12-11,"316412","Childcare - Non-Domestic","Milnrow Pre-School Playgroup","E08000005","Rochdale",32
264,1992-12-11,"316424","Childcare - Non-Domestic","Sparth Nursery","E08000005","Rochdale",29
263,1992-11-25,"307417","Childminder","REDACTED","E08000006","Salford",6
263,1992-11-25,"500478","Childminder","REDACTED","E08000003","Manchester",6
263,1992-11-20,"301255","Childminder","REDACTED","E08000004","Oldham",6
263,1992-11-13,"316055","Childminder","REDACTED","E08000005","Rochdale",6
263,1992-11-13,"316691","Childminder","REDACTED","E08000002","Bury",6
263,1992-11-13,"316402","Childcare - Non-Domestic","Cutgate Playgroup","E08000005","Rochdale",32
263,1992-11-12,"500295","Childminder","REDACTED","E08000003","Manchester",6
263,1992-11-12,"500318","Childminder","REDACTED","E08000003","Manchester",6
263,1992-11-06,"316103","Childminder","REDACTED","E08000005","Rochdale",6
263,1992-11-03,"315730","Childminder","REDACTED","E08000001","Bolton",6
263,1992-11-02,"318283","Childminder","REDACTED","E08000009","Trafford",6
262,1992-10-30,"500273","Childminder","REDACTED","E08000009","Trafford",6
262,1992-10-29,"316158","Childminder","REDACTED","E08000005","Rochdale",6
262,1992-10-28,"307250","Childminder","REDACTED","E08000006","Salford",6
262,1992-10-28,"307290","Childminder","REDACTED","E08000006","Salford",12
262,1992-10-19,"316492","Childminder","REDACTED","E08000002","Bury",6
262,1992-10-14,"310326","Childminder","REDACTED","E08000009","Trafford",6
262,1992-10-14,"316527","Childminder","REDACTED","E08000002","Bury",0
262,1992-10-14,"316542","Childminder","REDACTED","E08000002","Bury",6
262,1992-10-14,"316580","Childminder","REDACTED","E08000002","Bury",6
262,1992-10-14,"316664","Childminder","REDACTED","E08000002","Bury",6
262,1992-10-14,"318262","Childminder","REDACTED","E08000009","Trafford",6
262,1992-10-14,"318265","Childminder","REDACTED","E08000009","Trafford",6
262,1992-10-14,"318271","Childminder","REDACTED","E08000009","Trafford",12
262,1992-10-14,"318276","Childminder","REDACTED","E08000009","Trafford",6
262,1992-10-14,"310351","Childcare - Non-Domestic","Melrose Day Nursery","E08000009","Trafford",40
262,1992-10-14,"316764","Childcare - Non-Domestic","Foundations for Learning","E08000002","Bury",69
262,1992-10-14,"316837","Childcare - Non-Domestic","St. Margaret's Pre-School","E08000002","Bury",32
262,1992-10-14,"316848","Childcare - Non-Domestic","Greenmount Village Preschool","E08000002","Bury",40
262,1992-10-14,"310348","Childcare - Non-Domestic","Tiny Feet Private Day Nursery","E08000009","Trafford",41
262,1992-10-14,"318677","Childcare - Non-Domestic","Park Road Playgroup","E08000009","Trafford",22
262,1992-10-14,"316735","Childcare - Non-Domestic","Mary Kelly's Munchkins","E08000002","Bury",76
262,1992-10-14,"316743","Childcare - Non-Domestic","Mary Kelly's Rascals Day Nursery","E08000002","Bury",80
262,1992-10-14,"316833","Childcare - Non-Domestic","Holcombe Brook Methodist Preschool","E08000002","Bury",30
262,1992-10-14,"316853","Childcare - Non-Domestic","Hollins Pre School Playgroup","E08000002","Bury",34
262,1992-10-14,"316847","Childcare - Non-Domestic","Greenhill Pre-School","E08000002","Bury",20
262,1992-10-13,"318685","Childcare - Non-Domestic","Hartford Pre-School","E08000009","Trafford",40
262,1992-10-09,"315460","Childminder","REDACTED","E08000001","Bolton",6
262,1992-10-09,"318256","Childminder","REDACTED","E08000009","Trafford",6
262,1992-10-09,"318257","Childminder","REDACTED","E08000009","Trafford",6
262,1992-10-08,"508029","Childcare - Non-Domestic","Brooklands Day Nursery","E08000004","Oldham",40
262,1992-10-08,"316413","Childcare - Non-Domestic","Newbold Community Playgroup","E08000005","Rochdale",24
262,1992-10-06,"316118","Childminder","REDACTED","E08000005","Rochdale",6
262,1992-10-06,"318245","Childminder","REDACTED","E08000009","Trafford",6
262,1992-10-06,"504974","Childminder","REDACTED","E08000004","Oldham",6
262,1992-10-05,"316689","Childminder","REDACTED","E08000002","Bury",6
262,1992-10-02,"318237","Childminder","REDACTED","E08000009","Trafford",6
